,SHA,title,committer,date,commit additions,commit deletions,files changed,file sha,filename,file additions,file deletions,file changes
1032,ee7e91dd8692f51acfde6a534766ff391000ed82,Fix #80: Add Geoclue2 location provider,Jon Lund Steffensen,2014-12-14 21:19:25,375,2,7,eca9217177f9a750f1c8513d423c0a5ef78819db,src/Makefile.am,8,0,8
1033,ee7e91dd8692f51acfde6a534766ff391000ed82,Fix #80: Add Geoclue2 location provider,Jon Lund Steffensen,2014-12-14 21:19:25,375,2,7,4c4150efd0bc9a2c1ef58b782135cbb13c102876,src/location-geoclue2.c,281,0,281
1034,ee7e91dd8692f51acfde6a534766ff391000ed82,Fix #80: Add Geoclue2 location provider,Jon Lund Steffensen,2014-12-14 21:19:25,375,2,7,f0553e4f03c82a4c2a35986f20648035a30a053a,src/location-geoclue2.h,38,0,38
1035,ee7e91dd8692f51acfde6a534766ff391000ed82,Fix #80: Add Geoclue2 location provider,Jon Lund Steffensen,2014-12-14 21:19:25,375,2,7,0c9a6bdbe733fcd75d1ad23022436f8f0d8558d1,src/redshift.c,19,1,20
1036,0af9072793e53b9c174cc7022d6313dea7ec307a,systemtime: Use gettimeofday if POSIX timers not available,Jon Lund Steffensen,2014-12-06 03:28:39,26,13,2,9fe8b139ee76ce8649543f300f4c9e7aa2e2a9c3,configure.ac,1,1,2
1037,0af9072793e53b9c174cc7022d6313dea7ec307a,systemtime: Use gettimeofday if POSIX timers not available,Jon Lund Steffensen,2014-12-06 03:28:39,26,13,2,12b74cca64a46f426bdeb217679da781e028cec0,src/systemtime.c,25,12,37
1038,3fc0c8cdbcdfb1fdfd44bb97ea9ae606408b7718,contrib: Do not generate RPM spec,Jon Lund Steffensen,2014-12-15 06:21:51,2,3,2,5a35eaa2f6e01a17cec69ae2b7a7d834fd7c13cd,configure.ac,0,1,1
1039,3fc0c8cdbcdfb1fdfd44bb97ea9ae606408b7718,contrib: Do not generate RPM spec,Jon Lund Steffensen,2014-12-15 06:21:51,2,3,2,39eb5d29805284fb1cc249dbb0abe1fb866a3fe6,contrib/redshift.spec,2,2,4
1040,795d33aa1885d3efc3d6a9322cdfeb5c2e4f8103,Makefile: Add README to distributed files,Jon Lund Steffensen,2014-12-15 06:31:33,2,0,2,01a7a296aa1d99b99a1a1f231eb2e2bb21a38c6f,Makefile.am,1,0,1
1041,795d33aa1885d3efc3d6a9322cdfeb5c2e4f8103,Makefile: Add README to distributed files,Jon Lund Steffensen,2014-12-15 06:31:33,2,0,2,42061c01a1c70097d1e4579f29a5adf40abdec95,README,1,0,1
1042,9cf553687f113204b335c7b0ea2dd9faec8befc7,Merge pull request #141 from jonls/relay-usr1-signal,Jon Lund Steffensen,2014-12-07 02:28:30,8,1,1,c4cc70e14cbf0a73e5f387cc1988478b8fd4b5a0,src/redshift-gtk/statusicon.py,8,1,9
1043,50aeb4a3f7a6f50df6cd467dda26b6e8c4ea9747,redshift-gtk: Relay USR1 signal to redshift process,Jon Lund Steffensen,2014-12-07 01:54:06,8,1,1,c4cc70e14cbf0a73e5f387cc1988478b8fd4b5a0,src/redshift-gtk/statusicon.py,8,1,9
1044,2ec84c1ebba4199e70983379e7aa47e3332c3295,Merge pull request #139 from khink/master,Jon Lund Steffensen,2014-12-07 01:37:47,1,0,1,50ea4c50670bc1d7929ebb5b9cabe9a1dbc712a5,HACKING.md,1,0,1
1045,06b2a1b12bc700e899ffbd3eaf05fee333c482da,Add a note about Ubuntu dependency packages,Kees Hink,2014-12-05 20:01:02,1,0,1,50ea4c50670bc1d7929ebb5b9cabe9a1dbc712a5,HACKING.md,1,0,1
1046,9271e94522939615879d9f7b462c6742088a967c,Update Travis CI script to run make distcheck,Jon Lund Steffensen,2014-11-23 23:35:27,1,1,1,9cca098f45d3c1ae2aa70b54dc6f164048593618,.travis.yml,1,1,2
1047,c0940492ed90d71097107a66cf2b184ceaec0da6,redshift-gtk: Forward errors from child to stderr,Jon Lund Steffensen,2014-11-04 01:57:15,13,2,1,8bcc572142fcbd8da2c7816921354235a5402d02,src/redshift-gtk/statusicon.py,13,2,15
1048,c42f93511844b118ebb3920d2478c1df61475b1a,Fix #112: Do not buffer lines from child indefinitely,Jon Lund Steffensen,2014-11-04 01:37:48,3,2,1,04a944f8c20f85e45608a0781b8488400ddd9fdb,src/redshift-gtk/statusicon.py,3,2,5
1049,1abed2c2649a43f7c3018d81edf66229f271a283,README: Fix markdown syntax,Jon Lund Steffensen,2014-10-13 04:52:17,4,4,1,e99191da90536e90e092f6a1cb94704aa37aec35,README.md,4,4,8
1050,4545efdeaedc6d180bb70b1ddf40cce3d78a9c19,README: Add build status image,Jon Lund Steffensen,2014-10-13 04:44:29,4,0,1,d3987c8bb09bf3c550d67de07170268ac9b50289,README.md,4,0,4
1051,4adc2d0970dd256ba6972c6d15963661afb9aa40,README: Rename to README.md,Jon Lund Steffensen,2014-10-13 04:44:06,0,0,1,666b3eb373a8cdc4707b98104e34f7f67f818823,README.md,0,0,0
1052,d077014f2234ff0948e502ea9d17fd8004b339d9,Add Travis CI configuration file,Jon Lund Steffensen,2014-10-12 06:37:26,12,0,1,d4166a57b4b5cf3a8a29cce1d205608a5570cc2d,.travis.yml,12,0,12
1053,44782ec882f6b800e5c118bc411cbff2ad360c80,Merge pull request #116 from emilf/master,Jon Lund Steffensen,2014-09-22 16:58:16,1,0,1,ff770d3045d18212a46afe28ddbfcb22c22b3131,HACKING.md,1,0,1
1054,811513bb1eb9797b6161f9185f1b484eb80d0ffc,"Added intltool to dependencies, as I got errors on ./bootstrap without it",emilf,2014-09-17 05:44:33,1,0,1,ff770d3045d18212a46afe28ddbfcb22c22b3131,HACKING.md,1,0,1
1055,490b149b2006d64ca570048c8f5643bf14fee1d0,Fix #114: Update nl translation,Peter,2014-09-15 00:05:57,54,41,1,ab646c71bb003efb45c086b4a1b6b5077e0cbb7a,po/nl.po,54,41,95
1056,cf779a7c1759d6eee5a357e4d203ecc750b5db94,configure.ac: Fix undefined GETTEXT_PACKAGE on install,Jon Lund Steffensen,2014-08-17 03:23:42,5,0,1,230afba2065dbb52f215cb6a9efc4c3fb36ddcaa,configure.ac,5,0,5
1057,dd92c5b4a0b4277afe42a73af2651a9771e106fc,Add gamma-dummy.c to POTFILES.in,Jon Lund Steffensen,2014-08-17 03:14:15,1,0,1,1a4c7352bc8d7dfc5dc9d6fb0ce044f228447b1f,po/POTFILES.in,1,0,1
1058,4cb28ca2fe62609da5057b56f6190fe5ca0f7c30,Fix: desktop files missing in EXTRA_DIST and CLEANFILES,Jon Lund Steffensen,2014-08-17 03:12:58,4,2,1,37a250f42616dee2990c68e6e4621b2ac1caf0eb,Makefile.am,4,2,6
1059,970e9dc624e6ed429be9468befa2360bf4adcfd6,Fix #105: Limit decimals in displayed location to two,Jon Lund Steffensen,2014-08-17 02:49:41,1,1,1,3f22f568f3741302e68ebe4886d52846959b3bab,src/redshift.c,1,1,2
1060,7027488b032734eda664e43e6f4a1a9d9c813776,Fix #90: Print N/S and E/W in the location,Mattias Andrée,2014-05-20 21:17:58,5,3,2,3e666498cde1757f3cbcc575cd35fa7430f5b086,src/redshift-gtk/statusicon.py,1,1,2
1061,7027488b032734eda664e43e6f4a1a9d9c813776,Fix #90: Print N/S and E/W in the location,Mattias Andrée,2014-05-20 21:17:58,5,3,2,e39caa3f7048136225d2f07e996f64bd7c0fac14,src/redshift.c,4,2,6
1062,1b4d4e94e1d0da75ca85138a45599951dd591687,Merge pull request #92 from jonls/fix-91-makerule,Jon Lund Steffensen,2014-08-17 02:16:39,1,1,1,b11144ab8b2be1a057f724d2ebba0518049a179b,Makefile.am,1,1,2
1063,4697c37a83cbf581bf232f3f172dee6ff8e7faac,Make desktop file translatable,Jon Lund Steffensen,2014-05-29 00:56:37,17,7,5,2743f625a55f4acc65c2a1b9e01542a68c1eb00a,Makefile.am,9,3,12
1064,4697c37a83cbf581bf232f3f172dee6ff8e7faac,Make desktop file translatable,Jon Lund Steffensen,2014-05-29 00:56:37,17,7,5,0599cf5f64725c2d403e062d97d4fb1c189b9060,bootstrap,2,1,3
