,SHA,title,committer,commit additions,commit deletions,files changed,file sha,filename,file additions,file deletions,file changes,date
6120,134cdb772ab4e83baa14385086de9a4e899f541e,Move swal2-* styles outside swal2-modal to use them in docs,Limon Monte,169,169,1,bda3564badd36baa1793e0f6bd6fcaaec3e97b35,src/sweetalert2.scss,169,169,338,2016-09-03 15:20:58
6121,231b8a2a679fb3c299fcaee03731ede25bf581c6,Fix #263,Limon Monte,2,2,1,b532528faae29bbcd7e394e391079d8b75c7956a,src/sweetalert2.js,2,2,4,2016-09-03 15:20:33
6122,9f88b90fa226853474a75f7f5a66a9fa80f3f6d4,Add GA tracking,Limon Monte,9,0,1,991de659314fdef308e17dd560ba7852870e5896,index.html,9,0,9,2016-09-03 12:27:49
6123,b7f1a478441677a4f95c8642fd242c519f209105,v4.2.5,Limon Monte,237,236,7,1aba61cb7573f65ace8c245e915bcfb457bf5804,dist/sweetalert2.common.js,7,4,11,2016-09-03 00:14:06
6124,b7f1a478441677a4f95c8642fd242c519f209105,v4.2.5,Limon Monte,237,236,7,e7a92d976a956271030ce2f0f0af141301b62c6a,dist/sweetalert2.css,220,225,445,2016-09-03 00:14:06
6125,b7f1a478441677a4f95c8642fd242c519f209105,v4.2.5,Limon Monte,237,236,7,3ebe7c9ea1286d731ff31ea83db48c372364d29a,dist/sweetalert2.js,7,4,11,2016-09-03 00:14:06
6126,b7f1a478441677a4f95c8642fd242c519f209105,v4.2.5,Limon Monte,237,236,7,53e9d0e1dad2326eaf357f19fb1fe2e968b3a51f,dist/sweetalert2.min.css,1,1,2,2016-09-03 00:14:06
6127,b7f1a478441677a4f95c8642fd242c519f209105,v4.2.5,Limon Monte,237,236,7,3c564f149550130a5a8d911473ae5e416e93e3f2,dist/sweetalert2.min.js,1,1,2,2016-09-03 00:14:06
6128,b7f1a478441677a4f95c8642fd242c519f209105,v4.2.5,Limon Monte,237,236,7,19e561abac704340db38f3cc2e33d5d7798dd108,dist/sweetalert2.min.js.gz,0,0,0,2016-09-03 00:14:06
6129,b7f1a478441677a4f95c8642fd242c519f209105,v4.2.5,Limon Monte,237,236,7,3df3f88a2bf7009506d2efbf41107633264b9804,package.json,1,1,2,2016-09-03 00:14:06
